"theta","z"
267.428571428571,1.32108391125779
241.714285714286,4.46162203579382
200.571428571429,9.84540167785559
298.285714285714,7.60216016032985
164.571428571429,0.4237873042475
133.714285714286,5.53837796420618
102.857142857143,8.94810507084529
25.7142857142857,6.70486355331956
339.428571428571,3.56432542878353
61.7142857142857,2.12865085756706
